Point	Sta	Fre	Ps(TE)	Phase(TE)	Ps(TM)	Phase(TM)	Level
14	58.5	-2.00000000868589	1.61524559758545	12.26837	16.071095	29.795446	-3945738
15	63	3	2.39800643327597	81.495995	1205.1189	23.199179	-3947155
15	63	2.89998455708175	2.32131812999912	81.433945	1354.9856	24.602341	-3947155
15	63	2.80002935924413	2.2402971595368	81.22686	1528.2703	26.206661	-3947155
15	63	2.70001107098721	2.15807359019425	80.890602	1723.038	28.22574	-3947155
15	63	2.59999218849328	2.07596215276357	80.437744	1927.9021	30.798098	-3947155
15	63	2.49996187933099	1.99479066264073	79.873672	2122.6145	33.942924	-3947155
15	63	2.40001963506516	1.91512889449158	79.206635	2282.2856	37.568504	-3947155
15	63	2.29994290002277	1.83708566608371	78.444664	2385.1172	41.519978	-3947155
15	63	2.20002926655377	1.76104300562012	77.599167	2418.8242	45.607609	-3947155
15	63	2.10002573010786	1.68703204747955	76.675194	2382.4724	49.67873	-3947155
15	63	2	1.61531972023148	75.67852	2285.0347	53.648098	-3947155
15	63	1.89998456254939	1.54611303003008	74.610672	2138.7534	57.445236	-3947155
15	63	1.80002934547886	1.47952673902739	73.484718	1957.4562	61.035622	-3947155
15	63	1.70001105365702	1.41566176015646	72.297333	1754.4294	64.397926	-3947155
15	63	1.59999218849328	1.35477424387122	71.048943	1541.9675	67.482391	-3947155
15	63	1.49996187933099	1.29691920017044	69.760376	1331.0624	70.243217	-3947155
15	63	1.40001965235395	1.24232271043317	68.43972	1131.8478	72.668442	-3947155
15	63	1.29994292179191	1.19093276588454	67.095917	950.22559	74.750031	-3947155
15	63	1.20002926655377	1.14303482732922	65.723785	790.43591	76.392578	-3947155
15	63	1.10002573010786	1.09832891261809	64.347221	653.25354	77.695107	-3947155
15	63	1	1.05694142196358	62.986046	537.7616	78.618393	-3947155
15	63	0.899984551614115	1.01893713299943	61.633194	441.86963	79.240578	-3947155
15	63	0.800029352361496	0.98416000595631	60.276928	363.10446	79.546837	-3947155
15	63	0.700011070987206	0.952199786086184	58.998062	298.54807	79.699249	-3947155
15	63	0.599992166674917	0.923839526453538	57.683895	246.00854	79.590889	-3947155
15	63	0.499961851861387	0.898078550306314	56.466633	203.27289	79.344208	-3947155
15	63	0.400019652353951	0.875060574310575	55.318802	168.55148	78.946381	-3947155
15	63	0.299942900022767	0.854914083780502	54.226749	140.41541	78.280281	-3947155
15	63	0.20002926655377	0.837335621687359	53.166206	117.41606	77.618805	-3947155
15	63	0.100025695612668	0.820912036714523	52.203545	98.730537	76.628052	-3947155
15	63	0	0.804536217995401	51.332787	83.281006	75.687645	-3947155
15	63	-0.100015426515333	0.788106129594189	50.400475	70.303032	74.94902	-3947155
15	63	-0.199970654521143	0.771003899816293	49.315228	59.710716	73.726112	-3947155
15	63	-0.299988920347701	0.752996764067958	48.034748	51.032982	71.992294	-3947155
15	63	-0.400007833325083	0.737368782593937	46.330528	43.957806	69.737404	-3947155
15	63	-0.500038148138613	0.725545348035791	44.20322	37.520157	68.356087	-3947155
15	63	-0.599980382223635	0.716533151920706	41.805222	32.536346	66.028419	-3947155
15	63	-0.70005712174638	0.715068354200101	38.893932	28.570339	63.287605	-3947155
15	63	-0.79997073344623	0.722150072778727	35.537182	26.177378	58.94627	-3947155
15	63	-0.899974269892137	0.736871575659489	31.887568	23.562346	56.332596	-3947155
15	63	-1	0.763683261220051	27.809874	22.330538	52.399006	-3947155
15	63	-1.10001544291825	0.804712132379674	23.332722	21.858919	48.388432	-3947155
15	63	-1.19997062010795	0.860568971838023	18.829781	22.452095	44.029575	-3947155
15	63	-1.29998893767789	0.941902012663621	14.38665	23.119717	40.686207	-3947155
15	63	-1.40000780059754	1.04101152323771	10.905993	25.197847	36.930485	-3947155
15	63	-1.50003813440381	1.15306583033886	8.6672773	26.169352	35.010334	-3947155
15	63	-1.59998038222363	1.27227723848692	7.7951322	29.221153	32.281986	-3947155
15	63	-1.70005707820809	1.38710024762687	8.257226	31.758854	30.609505	-3947155
15	63	-1.79997073344623	1.48810645143883	9.7600737	35.066784	29.083561	-3947155
15	63	-1.89997426989214	1.58324327836818	11.763266	39.044353	27.770746	-3947155
15	63	-2.00000000868589	1.66248457450406	14.400682	43.504616	26.718529	-3947155
16	67.5	3	2.3468517548809	82.109604	902.44342	24.786661	-3947025
16	67.5	2.89998455708175	2.26795163096157	81.95726	1020.5834	26.153582	-3947025
16	67.5	2.80002935924413	2.18542561911592	81.653549	1160.9789	28.0103	-3947025
16	67.5	2.70001107098721	2.10202329907611	81.219063	1317.5773	30.591635	-3947025
16	67.5	2.59999218849328	2.0190957596772	80.666794	1475.4922	34.003784	-3947025
16	67.5	2.49996187933099	1.93750498836489	80.002983	1611.3853	38.21788	-3947025
16	67.5	2.40001963506516	1.8576578721965	79.23893	1699.1201	43.073849	-3947025
16	67.5	2.29994290002277	1.77973000546462	78.382034	1717.6364	48.3209	-3947025
16	67.5	2.20002926655377	1.7040300306153	77.445572	1660.4141	53.633636	-3947025
16	67.5	2.10002573010786	1.63058592131857	76.434692	1537.5553	58.709324	-3947025
16	67.5	2	1.55967013935937	75.355873	1372.5376	63.335697	-3947025
16	67.5	1.89998456254939	1.49142132817881	74.211952	1189.8269	67.371323	-3947025
16	67.5	1.80002934547886	1.42602646788576	73.014549	1009.1016	70.757187	-3947025
16	67.5	1.70001105365702	1.36342855984976	71.763397	842.85303	73.529892	-3947025
16	67.5	1.59999218849328	1.3040793906911	70.455589	696.79102	75.723183	-3947025
16	67.5	1.49996187933099	1.24780749126767	69.116554	572.42889	77.437721	-3947025
16	67.5	1.40001965235395	1.19493400330635	67.750946	468.57706	78.700752	-3947025
16	67.5	1.29994292179191	1.14533111909748	66.371048	382.85669	79.679146	-3947025
16	67.5	1.20002926655377	1.09936101673141	64.967453	312.74271	80.267975	-3947025
16	67.5	1.10002573010786	1.05657382329198	63.569523	255.6011	80.625587	-3947025
16	67.5	1	1.01716210522522	62.192188	209.19748	80.757675	-3947025
16	67.5	0.899984551614115	0.981139381354312	60.832336	171.60689	80.622948	-3947025
16	67.5	0.800029352361496	0.948360358184269	59.471573	141.14748	80.377739	-3947025
16	67.5	0.700011070987206	0.918376732032838	58.188438	116.43398	79.997917	-3947025
16	67.5	0.599992166674917	0.892189864202016	56.8708	96.378838	79.548798	-3947025
16	67.5	0.499961851861387	0.868882418271926	55.672665	80.195702	78.865494	-3947025
16	67.5	0.400019652353951	0.84854676058119	54.601364	67.009163	78.327248	-3947025
16	67.5	0.299942900022767	0.830200073960622	53.674507	56.391762	77.38649	-3947025
16	67.5	0.20002926655377	0.812311495388909	52.824734	47.534649	76.792725	-3947025
16	67.5	0.100025695612668	0.792614271415079	52.007454	40.245041	75.751801	-3947025
16	67.5	0	0.770554550571996	51.076431	34.065636	74.587929	-3947025
16	67.5	-0.100015426515333	0.747968746006327	49.775726	28.674671	73.640503	-3947025
16	67.5	-0.199970654521143	0.726736685179895	48.005775	24.240028	71.838547	-3947025
16	67.5	-0.299988920347701	0.70910963261343	45.78561	20.406353	70.132851	-3947025
16	67.5	-0.400007833325083	0.69954279960856	43.034786	17.331062	67.712364	-3947025
16	67.5	-0.500038148138613	0.700052678771759	39.921581	14.824829	65.14196	-3947025
16	67.5	-0.599980382223635	0.708985965087189	36.774254	13.228871	60.849201	-3947025
16	67.5	-0.70005712174638	0.729352719132236	33.485703	12.049089	56.759724	-3947025
16	67.5	-0.79997073344623	0.758608355235283	30.183863	11.309137	52.69136	-3947025
16	67.5	-0.899974269892137	0.793268310186186	26.959118	11.214499	48.014236	-3947025
16	67.5	-1	0.837160693777738	23.543434	11.638021	43.408867	-3947025
16	67.5	-1.10001544291825	0.89199089971862	19.87999	12.049884	40.133656	-3947025
16	67.5	-1.19997062010795	0.958439162121607	16.340431	12.883914	37.101254	-3947025
16	67.5	-1.29998893767789	1.04641442410008	13.024279	14.115318	34.431221	-3947025
16	67.5	-1.40000780059754	1.14639901292155	10.733373	15.39757	32.559711	-3947025
16	67.5	-1.50003813440381	1.25366810844568	9.5716047	17.099802	30.918573	-3947025
16	67.5	-1.59998038222363	1.36377876582459	9.5432854	18.850046	29.844017	-3947025
16	67.5	-1.70005707820809	1.46685743728903	10.562917	21.663651	28.441666	-3947025
16	67.5	-1.79997073344623	1.55671592116909	12.356482	23.937368	27.91642	-3947025
16	67.5	-1.89997426989214	1.64061813374315	14.458662	25.208235	28.305031	-3947025
16	67.5	-2.00000000868589	1.70954116612991	17.055033	27.848425	28.087919	-3947025
17	72	3	2.35582796897744	82.060623	976.53082	24.317036	-3947021
17	72	2.89998455708175	2.27646860576901	81.899719	1098.514	25.765575	-3947021
17	72	2.80002935924413	2.19381488393901	81.586372	1242.6449	27.539789	-3947021
17	72	2.70001107098721	2.11040952488126	81.140968	1406.0271	29.896273	-3947021
17	72	2.59999218849328	2.02753315525093	80.577324	1577.2192	32.99786	-3947021
17	72	2.49996187933099	1.94608167930036	79.900742	1734.4194	36.890156	-3947021
17	72	2.40001963506516	1.86641219113998	79.123199	1850.2256	41.480816	-3947021
17	72	2.29994290002277	1.78872755063335	78.252251	1898.0399	46.56826	-3947021
17	72	2.20002926655377	1.71330289070276	77.301338	1863.679	51.84304	-3947021
17	72	2.10002573010786	1.6401985764339	76.275436	1751.9126	56.999737	-3947021
17	72	2	1.56967623018559	75.181488	1583.9554	61.784225	-3947021
17	72	1.89998456254939	1.50184958882899	74.023193	1387.045	66.026093	-3947021
17	72	1.80002934547886	1.43688725037018	72.81263	1185.2747	69.637398	-3947021
17	72	1.70001105365702	1.37477024342877	71.548729	995.19373	72.630249	-3947021
17	72	1.59999218849328	1.31595970825891	70.229324	825.56012	75.034798	-3947021
17	72	1.49996187933099	1.26027471905329	68.879486	679.59973	76.948647	-3947021
17	72	1.40001965235395	1.2079795656259	67.5056	556.78021	78.372597	-3947021
17	72	1.29994292179191	1.15903033944438	66.118538	454.94162	79.468536	-3947021
17	72	1.20002926655377	1.11367881982648	64.711861	371.45465	80.201126	-3947021
17	72	1.10002573010786	1.07157251744551	63.312103	303.29944	80.64473	-3947021
17	72	1	1.0328860637749	61.934284	247.91623	80.852158	-3947021
17	72	0.899984551614115	0.997498980524204	60.580494	203.05154	80.787109	-3947021
17	72	0.800029352361496	0.965377636991635	59.227291	166.69826	80.616806	-3947021
17	72	0.700011070987206	0.936078611819099	57.950123	137.24734	80.251244	-3947021
17	72	0.599992166674917	0.910604119555259	56.641788	113.31163	79.935982	-3947021
17	72	0.499961851861387	0.888262002031864	55.467358	94.081627	79.222954	-3947021
17	72	0.400019652353951	0.868956518738978	54.457355	78.493378	78.559402	-3947021
17	72	0.299942900022767	0.850966949486111	53.645668	65.873108	77.699265	-3947021
17	72	0.20002926655377	0.832243861114256	52.932758	55.409481	77.039162	-3947021
17	72	0.100025695612668	0.809757593366954	52.214325	46.675117	76.180771	-3947021
17	72	0	0.78362459834181	51.253281	39.257725	75.118835	-3947021
17	72	-0.100015426515333	0.756477010197084	49.743649	32.867126	73.975777	-3947021
17	72	-0.199970654521143	0.732247361825427	47.570694	27.524485	72.280014	-3947021
17	72	-0.299988920347701	0.714138770712948	44.811344	22.863901	71.025406	-3947021
17	72	-0.400007833325083	0.707338166821196	41.473343	19.379074	68.204025	-3947021
17	72	-0.500038148138613	0.713976756245323	37.818031	16.719851	64.809608	-3947021
17	72	-0.599980382223635	0.731789380620992	34.253212	15.039444	60.119034	-3947021
17	72	-0.70005712174638	0.762436536518167	30.721199	13.735295	56.0784	-3947021
17	72	-0.79997073344623	0.802335386514813	27.340166	13.017149	51.862019	-3947021
17	72	-0.899974269892137	0.84745471120082	24.157747	13.004878	47.209919	-3947021
17	72	-1	0.90177960768695	20.890806	13.802202	42.255577	-3947021
17	72	-1.10001544291825	0.967837925410825	17.520124	14.283434	39.223618	-3947021
17	72	-1.19997062010795	1.04469263806421	14.525267	15.9618	35.447693	-3947021
17	72	-1.29998893767789	1.14008186716397	12.027883	17.002962	33.513783	-3947021
17	72	-1.40000780059754	1.24261401997016	10.692548	18.021914	32.250584	-3947021
17	72	-1.50003813440381	1.34664491000303	10.436703	21.047813	29.793211	-3947021
17	72	-1.59998038222363	1.44956696154655	11.141576	22.752262	29.064283	-3947021
17	72	-1.70005707820809	1.54295738763319	12.667462	26.751394	27.337524	-3947021
17	72	-1.79997073344623	1.62291932876437	14.74481	29.156052	26.999102	-3947021
17	72	-1.89997426989214	1.69688661200277	16.963783	27.768829	28.865849	-3947021
17	72	-2.00000000868589	1.75684112138183	19.549229	30.554804	28.651474	-3947021
18	76.5	3	2.36269898367784	82.021538	890.97595	23.914091	-3946933
18	76.5	2.89998455708175	2.28302095048286	81.848892	1000.6221	25.306967	-3946933
18	76.5	2.80002935924413	2.20033001749883	81.525459	1130.9377	26.948526	-3946933
18	76.5	2.70001107098721	2.117011038828	81.070831	1281.1532	29.110094	-3946933
18	76.5	2.59999218849328	2.03429504876819	80.4991	1443.0172	31.984102	-3946933
18	76.5	2.49996187933099	1.95300909564768	79.815781	1598.7339	35.653431	-3946933
18	76.5	2.40001963506516	1.87353060537929	79.032143	1723.1296	40.065903	-3946933
18	76.5	2.29994290002277	1.79607522531652	78.155357	1789.7883	45.053566	-3946933
18	76.5	2.20002926655377	1.72086438895477	77.19986	1780.8049	50.329174	-3946933
18	76.5	2.10002573010786	1.64801501489081	76.169334	1694.6084	55.579456	-3946933
18	76.5	2	1.57775515748847	75.071358	1547.7772	60.521542	-3946933
18	76.5	1.89998456254939	1.51020604784192	73.909348	1365.6379	64.94722	-3946933
18	76.5	1.80002934547886	1.44549759346503	72.696785	1173.3777	68.763626	-3946933
18	76.5	1.70001105365702	1.38367759022612	71.430672	988.42322	71.928314	-3946933
18	76.5	1.59999218849328	1.32513271612329	70.110123	821.62952	74.498276	-3946933
18	76.5	1.49996187933099	1.26977402614403	68.759048	677.01013	76.528564	-3946933
18	76.5	1.40001965235395	1.2177321844142	67.386055	554.93872	78.073868	-3946933
18	76.5	1.29994292179191	1.16913722816334	65.998795	453.46005	79.240059	-3946933
18	76.5	1.20002926655377	1.12403452859531	64.594627	370.19919	80.065811	-3946933
18	76.5	1.10002573010786	1.08222685319506	63.196941	302.17108	80.555382	-3946933
18	76.5	1	1.04380251981123	61.822887	246.88116	80.816109	-3946933
18	76.5	0.899984551614115	1.00867233529034	60.472286	202.08574	80.792564	-3946933
18	76.5	0.800029352361496	0.976802725374167	59.124096	165.77527	80.711998	-3946933
18	76.5	0.700011070987206	0.947696013393116	57.851913	136.38921	80.351456	-3946933
18	76.5	0.599992166674917	0.922395273891833	56.547607	112.51236	80.057701	-3946933
18	76.5	0.499961851861387	0.900293183043216	55.373558	93.332947	79.34967	-3946933
18	76.5	0.400019652353951	0.881230452002578	54.365234	77.841026	78.586479	-3946933
18	76.5	0.299942900022767	0.863645129807539	53.559868	65.213142	77.840195	-3946933
18	76.5	0.20002926655377	0.845201396005543	52.871815	54.874569	76.959259	-3946933
18	76.5	0.100025695612668	0.822735039001617	52.197769	46.053898	76.429344	-3946933
18	76.5	0	0.796028465093574	51.289055	38.674812	75.384468	-3946933
18	76.5	-0.100015426515333	0.76742838386803	49.813717	32.385357	74.101547	-3946933
18	76.5	-0.199970654521143	0.740872883121064	47.615795	27.135838	72.327866	-3946933
18	76.5	-0.299988920347701	0.719940843843335	44.735226	22.686832	70.607605	-3946933
18	76.5	-0.400007833325083	0.710708204589022	41.146709	19.1994	68.120209	-3946933
18	76.5	-0.500038148138613	0.716086077204501	37.120026	16.820734	64.007607	-3946933
18	76.5	-0.599980382223635	0.734505257256806	33.09383	14.866299	60.546505	-3946933
18	76.5	-0.70005712174638	0.768132812457214	29.052395	13.567652	56.653904	-3946933
18	76.5	-0.79997073344623	0.813707462588048	25.148924	13.613832	50.423641	-3946933
18	76.5	-0.899974269892137	0.867901559451523	21.476536	12.589428	48.478683	-3946933
18	76.5	-1	0.934857403799476	17.881823	13.304526	43.469166	-3946933
18	76.5	-1.10001544291825	1.01663535996227	14.499232	13.759646	40.315979	-3946933
18	76.5	-1.19997062010795	1.10879242761227	11.929103	15.181398	36.619831	-3946933
18	76.5	-1.29998893767789	1.21546764519385	10.235785	15.982139	34.751373	-3946933
18	76.5	-1.40000780059754	1.32302166697419	9.8636055	17.344147	32.871922	-3946933
18	76.5	-1.50003813440381	1.42641645445379	10.518706	19.327641	31.027796	-3946933
18	76.5	-1.59998038222363	1.52443882238281	11.973034	21.20109	29.874744	-3946933
18	76.5	-1.70005707820809	1.61081556587166	14.042604	24.171167	28.422092	-3946933
18	76.5	-1.79997073344623	1.68267836220562	16.468536	26.146126	28.035284	-3946933
18	76.5	-1.89997426989214	1.74852450586997	18.878531	25.873169	29.206503	-3946933
18	76.5	-2.00000000868589	1.80093245417273	21.532162	28.394642	28.881071	-3946933
19	81	3	2.31717736896352	81.488312	866.44501	23.770535	-3946896
19	81	2.89998455708175	2.23905936180412	81.265633	972.37787	25.159859	-3946896
19	81	2.80002935924413	2.15805732318852	80.908554	1098.5442	26.768879	-3946896
19	81	2.70001107098721	2.07645307053123	80.431801	1244.8491	28.877802	-3946896
19	81	2.59999218849328	1.9954361763289	79.845612	1403.9033	31.690279	-3946896
19	81	2.49996187933099	1.91580069446163	79.153069	1558.9764	35.304119	-3946896
19	81	2.40001963506516	1.83792722619014	78.363434	1685.3691	39.678684	-3946896
19	81	2.29994290002277	1.7620418670766	77.482681	1756.5244	44.65324	-3946896
19	81	2.20002926655377	1.68839659374634	76.524132	1753.5583	49.942287	-3946896
19	81	2.10002573010786	1.61709879102426	75.491592	1673.7078	55.228718	-3946896
19	81	2	1.54837177571302	74.392403	1532.0787	60.213238	-3946896
19	81	1.89998456254939	1.48236501855262	73.229179	1354.2784	64.695702	-3946896
19	81	1.80002934547886	1.41922664497535	72.016205	1164.9573	68.565094	-3946896
19	81	1.70001105365702	1.35895998068521	70.750992	981.96265	71.771858	-3946896
19	81	1.59999218849328	1.30197039692634	69.432014	816.56055	74.385109	-3946896
19	81	1.49996187933099	1.24817405046852	68.084991	672.89594	76.450317	-3946896
19	81	1.40001965235395	1.19767893360638	66.717041	551.50006	78.017975	-3946896
19	81	1.29994292179191	1.15059469259707	65.338135	450.58478	79.211624	-3946896
19	81	1.20002926655377	1.10701323719602	63.942734	367.75204	80.029205	-3946896
19	81	1.10002573010786	1.06672212683339	62.554718	300.10162	80.596947	-3946896
19	81	1	1.02973857713333	61.194141	245.11743	80.839157	-3946896
19	81	0.899984551614115	0.996018266355433	59.857105	200.55324	80.873215	-3946896
19	81	0.800029352361496	0.9655354948284	58.523632	164.44946	80.813423	-3946896
19	81	0.700011070987206	0.937766652441075	57.266739	135.23079	80.482018	-3946896
19	81	0.599992166674917	0.913744439163868	55.976875	111.51856	80.170303	-3946896
19	81	0.499961851861387	0.892816907137361	54.818539	92.415649	79.570099	-3946896
19	81	0.400019652353951	0.875019731272223	53.82037	77.02494	78.816811	-3946896
19	81	0.299942900022767	0.858687027378226	53.028263	64.425278	78.221199	-3946896
19	81	0.20002926655377	0.841447640805882	52.360657	54.189541	77.266716	-3946896
19	81	0.100025695612668	0.820248053301782	51.716991	45.472847	76.643616	-3946896
19	81	0	0.794404839577378	50.856548	38.11459	75.758827	-3946896
19	81	-0.100015426515333	0.766405975686443	49.433071	31.94511	74.365723	-3946896
19	81	-0.199970654521143	0.739588964399952	47.284962	26.749615	72.747803	-3946896
19	81	-0.299988920347701	0.717340013966842	44.423122	22.534994	70.556458	-3946896
19	81	-0.400007833325083	0.706020619837365	40.771004	19.034399	68.495491	-3946896
19	81	-0.500038148138613	0.708645043622664	36.545444	16.666218	64.634888	-3946896
19	81	-0.599980382223635	0.724712697584016	32.136219	14.711018	61.415405	-3946896
19	81	-0.70005712174638	0.758079261926122	27.500971	13.416866	57.639996	-3946896
19	81	-0.79997073344623	0.80751932688951	22.842619	13.202903	52.054367	-3946896
19	81	-0.899974269892137	0.871897892701706	18.40803	12.16423	50.20956	-3946896
19	81	-1	0.955337682376112	14.334217	12.668223	45.360435	-3946896
19	81	-1.10001544291825	1.05659399097822	10.983982	12.811193	42.560329	-3946896
19	81	-1.19997062010795	1.16605128058504	8.9850998	13.719328	39.197876	-3946896
19	81	-1.29998893767789	1.28385247793666	8.2126541	14.31658	37.235889	-3946896
19	81	-1.40000780059754	1.39576235613601	8.831893	15.856239	34.640396	-3946896
19	81	-1.50003813440381	1.49835133419481	10.36627	16.297705	34.049995	-3946896
19	81	-1.59998038222363	1.59198191429278	12.521547	18.227335	32.23885	-3946896
19	81	-1.70005707820809	1.67216954756918	15.099085	20.336111	30.853439	-3946896
19	81	-1.79997073344623	1.73724323586025	17.862032	21.075054	30.99119	-3946896
19	81	-1.89997426989214	1.79607416264009	20.47019	22.010574	31.183899	-3946896
19	81	-2.00000000868589	1.8416830119389	23.214813	23.948908	30.817381	-3946896
20	85.5	3	2.23927084228149	81.40596	943.224	23.82448	-3946998
20	85.5	2.89998455708175	2.16183624863421	81.061897	1068.0614	25.234079	-3946998
20	85.5	2.80002935924413	2.08181149546186	80.600174	1215.6947	27.045856	-3946998
20	85.5	2.70001107098721	2.0013847528591	80.031708	1382.0114	29.495892	-3946998
20	85.5	2.59999218849328	1.92170544359603	79.363457	1554.2646	32.716747	-3946998
20	85.5	2.49996187933099	1.84351000874091	78.596939	1710.2185	36.722599	-3946998
20	85.5	2.40001963506516	1.76719959028274	77.739807	1822.6593	41.395744	-3946998
20	85.5	2.29994290002277	1.69296646153954	76.79747	1866.731	46.523991	-3946998
20	85.5	2.20002926655377	1.62113406588406	75.782173	1830.3353	51.804485	-3946998
20	85.5	2.10002573010786	1.55174492527324	74.698387	1719.088	56.946373	-3946998
20	85.5	2	1.48500005498615	73.553467	1553.8523	61.703903	-3946998
20	85.5	1.89998456254939	1.42110991569295	72.348885	1361.0624	65.916641	-3946998
20	85.5	1.80002934547886	1.36016796013455	71.100754	1163.9631	69.507805	-3946998
20	85.5	1.70001105365702	1.3021850929683	69.805748	978.19415	72.473755	-3946998
20	85.5	1.59999218849328	1.24751431573267	68.464371	812.47174	74.876854	-3946998
20	85.5	1.49996187933099	1.19607289305134	67.100868	669.6001	76.770187	-3946998
20	85.5	1.40001965235395	1.14797620843514	65.721954	549.30438	78.22422	-3946998
20	85.5	1.29994292179191	1.10328718480741	64.337013	449.28876	79.284714	-3946998
20	85.5	1.20002926655377	1.06208370748896	62.942078	367.19083	80.028358	-3946998
20	85.5	1.10002573010786	1.02411829133421	61.560371	300.05536	80.549461	-3946998
20	85.5	1	0.989456914941677	60.207115	245.42451	80.710121	-3946998
20	85.5	0.899984551614115	0.95799930624516	58.880238	201.03996	80.83181	-3946998
20	85.5	0.800029352361496	0.929671254131912	57.560287	165.09708	80.6679	-3946998
20	85.5	0.700011070987206	0.904071457541786	56.316895	135.93539	80.365547	-3946998
20	85.5	0.599992166674917	0.882076915735076	55.038837	112.3063	79.94886	-3946998
20	85.5	0.499961851861387	0.863172580130317	53.887634	93.177849	79.435127	-3946998
20	85.5	0.400019652353951	0.847426726486115	52.891891	77.806961	78.63694	-3946998
20	85.5	0.299942900022767	0.833165414392949	52.105228	65.129173	78.191193	-3946998
20	85.5	0.20002926655377	0.818175748847123	51.451164	54.895172	77.180878	-3946998
20	85.5	0.100025695612668	0.799048012212068	50.841541	46.219685	76.361435	-3946998
20	85.5	0	0.774951065083193	50.032036	38.864891	75.392143	-3946998
20	85.5	-0.100015426515333	0.747927713548875	48.667313	32.622692	74.2164	-3946998
20	85.5	-0.199970654521143	0.721235730037881	46.555038	27.383074	72.795914	-3946998
20	85.5	-0.299988920347701	0.697951928821201	43.66983	23.15996	70.727737	-3946998
20	85.5	-0.400007833325083	0.684788890717465	39.879036	19.708941	68.578461	-3946998
20	85.5	-0.500038148138613	0.685327654139011	35.340076	17.075342	65.826469	-3946998
20	85.5	-0.599980382223635	0.700339345256794	30.389744	15.213975	62.326439	-3946998
20	85.5	-0.70005712174638	0.736348416442121	24.968187	13.950727	58.48774	-3946998
20	85.5	-0.79997073344623	0.795073447577722	19.415041	12.921638	55.38607	-3946998
20	85.5	-0.899974269892137	0.876577232236126	14.283851	12.83632	50.70158	-3946998
20	85.5	-1	0.982210975023923	10.07031	12.718422	47.382828	-3946998
20	85.5	-1.10001544291825	1.10452514455678	7.2236104	12.816959	44.524033	-3946998
20	85.5	-1.19997062010795	1.22874521891606	6.1653609	13.140986	42.02951	-3946998
20	85.5	-1.29998893767789	1.35359705429027	6.4748645	14.227377	38.94701	-3946998
20	85.5	-1.40000780059754	1.4664515359598	8.080699	14.437106	38.013412	-3946998
20	85.5	-1.50003813440381	1.56617655428051	10.406919	16.069767	35.549854	-3946998
20	85.5	-1.59998038222363	1.65456738506273	13.156068	17.533569	33.996819	-3946998
20	85.5	-1.70005707820809	1.72846623755477	16.148907	19.235176	32.702286	-3946998
20	85.5	-1.79997073344623	1.7872283093497	19.183411	20.258696	32.421268	-3946998
20	85.5	-1.89997426989214	1.83979880400998	21.947901	19.240051	34.286762	-3946998
20	85.5	-2.00000000868589	1.87916054841945	24.762892	20.65106	33.995026	-3946998
21	90	3	2.22109459427115	81.922768	981.07379	23.709364	-3947036
21	90	2.89998455708175	2.14235194871424	81.497139	1109.3695	24.892622	-3947036
21	90	2.80002935924413	2.06141311936626	80.95443	1264.8613	26.451263	-3947036
21	90	2.70001107098721	1.98035677529637	80.306938	1444.5563	28.66048	-3947036
21	90	2.59999218849328	1.90029301913057	79.562897	1635.5126	31.675909	-3947036
21	90	2.49996187933099	1.82188880495517	78.725494	1814.1555	35.515781	-3947036
21	90	2.40001963506516	1.74555513986049	77.802979	1950.8188	40.058964	-3947036
21	90	2.29994290002277	1.67144833322502	76.801575	2017.4761	45.090675	-3947036
21	90	2.20002926655377	1.59988952097151	75.734055	1998.5621	50.310493	-3947036
21	90	2.10002573010786	1.53090171393138	74.605751	1896.7897	55.431553	-3947036
21	90	2	1.46463696494084	73.423531	1732.4093	60.214561	-3947036
21	90	1.89998456254939	1.40128995394926	72.188904	1532.5923	64.493591	-3947036
21	90	1.80002934547886	1.34091949626372	70.917946	1322.1348	68.166901	-3947036
21	90	1.70001105365702	1.28355175791667	69.605713	1119.8948	71.246147	-3947036
21	90	1.59999218849328	1.22949395716238	68.251961	936.50372	73.775375	-3947036
21	90	1.49996187933099	1.17866031462719	66.880768	776.15497	75.778427	-3947036
21	90	1.40001965235395	1.13111852084306	65.498459	639.75635	77.36747	-3947036
21	90	1.29994292179191	1.08699226517735	64.110718	525.22131	78.517616	-3947036
21	90	1.20002926655377	1.04631122333015	62.714081	430.58295	79.395996	-3947036
21	90	1.10002573010786	1.00884105322878	61.330578	352.67822	79.983917	-3947036
21	90	1	0.974627467673934	59.974007	288.98724	80.255241	-3947036
21	90	0.899984551614115	0.9435390312822	58.641376	237.04845	80.429138	-3947036
21	90	0.800029352361496	0.915624001004808	57.311317	194.87302	80.350243	-3947036
21	90	0.700011070987206	0.890392472921741	56.053558	160.57318	80.140915	-3947036
21	90	0.599992166674917	0.868716693343924	54.753624	132.80295	79.668961	-3947036
21	90	0.499961851861387	0.850220614112912	53.568371	110.23949	79.195557	-3947036
21	90	0.400019652353951	0.83495482437568	52.529583	92.113754	78.370239	-3947036
21	90	0.299942900022767	0.821550019398958	51.694935	77.12661	77.930695	-3947036
21	90	0.20002926655377	0.807483741762438	51.008259	64.870567	77.29068	-3947036
21	90	0.100025695612668	0.789100000897211	50.38504	54.765888	76.204369	-3947036
21	90	0	0.765363100353609	49.564457	46.101097	75.357841	-3947036
21	90	-0.100015426515333	0.737783016964591	48.172527	38.594677	74.868263	-3947036
21	90	-0.199970654521143	0.709659684110362	45.967831	32.543106	73.429008	-3947036
